loss,val_loss
0.5768337845802307,0.5157088041305542
0.3904447853565216,0.4369160830974579
0.30918481945991516,0.3842344284057617
0.2752169668674469,0.3375801742076874
0.24650558829307556,0.2985607981681824
0.2345936894416809,0.26904797554016113
0.21476760506629944,0.24380940198898315
0.2133808434009552,0.22207105159759521
0.1935804784297943,0.20671875774860382
0.19482269883155823,0.19391141831874847
0.19504234194755554,0.1784759908914566
0.18258096277713776,0.1650872677564621
0.18469059467315674,0.15848225355148315
0.17718684673309326,0.1482059210538864
0.17637184262275696,0.14207012951374054
0.16328662633895874,0.1345958411693573
0.1593155860900879,0.12900231778621674
0.15530085563659668,0.1168808788061142
0.16074885427951813,0.11444739252328873
0.15707814693450928,0.11204113066196442
0.15595225989818573,0.10646206885576248
0.1439203917980194,0.10457365214824677
0.1585363894701004,0.09989922493696213
0.14559732377529144,0.09412609785795212
0.14486244320869446,0.09485074877738953
0.14349855482578278,0.09154776483774185
0.14378675818443298,0.08769707381725311
0.1420006901025772,0.08562685549259186
0.15109150111675262,0.0854635238647461
0.14533978700637817,0.08925079554319382
0.13097980618476868,0.08685531467199326
0.13462774455547333,0.08336180448532104
0.13151976466178894,0.08416065573692322
0.12891459465026855,0.08487866073846817
0.13892382383346558,0.08544859290122986
0.1339389532804489,0.08481001853942871
0.12964516878128052,0.07946492731571198
0.12933851778507233,0.07866872847080231
0.12342081218957901,0.08157297968864441
0.13083302974700928,0.0792350098490715
0.1279563307762146,0.07742474973201752
0.11745665967464447,0.07698434591293335
0.12106461822986603,0.07589393854141235
0.1311878114938736,0.07678451389074326
0.11319070309400558,0.07202398031949997
0.1205504983663559,0.07298624515533447
0.11130522191524506,0.07146311551332474
0.12219870090484619,0.07005885243415833
0.11804737150669098,0.07255588471889496
0.10096807032823563,0.07009462267160416
0.11580809205770493,0.07017737627029419
0.11272436380386353,0.07064951956272125
0.11746618151664734,0.07188504189252853
