loss
0.6081169843673706
0.40306445956230164
0.32303935289382935
0.28667718172073364
0.2601335346698761
0.24294805526733398
0.22431160509586334
0.21648143231868744
0.2046462446451187
0.20180881023406982
0.18983229994773865
0.19048599898815155
0.18582791090011597
0.17495650053024292
0.17373652756214142
0.17369236052036285
0.1599804311990738
0.16466987133026123
0.16127246618270874
0.17142735421657562
0.15125909447669983
0.15480776131153107
0.15625019371509552
0.15626361966133118
0.14689838886260986
0.14948201179504395
0.1454331874847412
0.13832829892635345
0.1482454091310501
0.14073002338409424
0.13769489526748657
0.14313648641109467
0.1456163376569748
0.14530640840530396
0.13746991753578186
0.1347086876630783
0.13565608859062195
0.12817718088626862
0.13835208117961884
0.12084413319826126
0.13305489718914032
0.12577460706233978
0.12832258641719818
0.11785680055618286
0.1356254369020462
0.12625788152217865
0.1265629678964615
0.12330804020166397
0.12738969922065735
0.11726118624210358
0.11735562235116959
0.12727943062782288
0.11358670890331268
0.12026140093803406
0.12886784970760345
0.11870933324098587
0.11517931520938873
0.11688696593046188
0.11420366913080215
0.11007964611053467
0.11909071356058121
0.11167142540216446
0.11553265899419785
0.10670759528875351
0.11414032429456711
0.11609149724245071
0.10562089085578918
0.1028943806886673
0.12623783946037292
0.11287634074687958
0.10439163446426392
0.10270331799983978
0.10644928365945816
0.10909327864646912
0.10618720948696136
0.11046558618545532
0.10984717309474945
0.09709527343511581
0.10292376577854156
0.10125219076871872
0.0988730862736702
0.10196954011917114
0.09650111198425293
0.097858726978302
0.09682511538267136
0.09494106471538544
0.09858980029821396
0.09806779026985168
0.09573423117399216
0.10815039277076721
0.09508483856916428
0.09422963112592697
0.10191277414560318
0.09652169048786163
0.10522904247045517
0.09165533632040024
0.09370963275432587
0.08874480426311493
0.09595360606908798
0.09366640448570251
